,country,technology,partner_count_avg,deg_centrality_avg,close_centrality_avg,bet_centrality_avg,page_rank_avg,local_partner_count_avg,local_deg_centrality_avg,local_close_centrality_avg,local_bet_centrality_avg,local_page_rank_avg,GMI_count,count,decile,decile_1stGMI_Sara
1532,NL,H03L,0.0,0.0,0.0,0.0,0.0096153846163964,0.0,0.0,0.0,0.0,0.0096153846163964,1,24,7,7.0
1533,NL,H04W,0.0,0.0,0.0,0.0,0.002840909090909,0.0,0.0,0.0,0.0,0.002840909090909,1,92,1,1.0
1534,NL,G07F,2.0,0.1538461538461538,0.1538461538461538,0.0,0.0862068322522147,2.0,0.1538461538461538,0.1538461538461538,0.0,0.0862068322522147,1,14,3,3.0
1535,NL,H01L,0.0,0.0,0.0,0.0,0.0014450867052023,0.0,0.0,0.0,0.0,0.0014450867052023,1,172,1,1.0
1536,NL,G06Q,0.0,0.0,0.0,0.0,0.0109893633305909,0.0,0.0,0.0,0.0,0.0109893633305909,1,27,4,4.0
1537,NL,C07C,0.0,0.0,0.0,0.0,0.0017482517482517,0.0,0.0,0.0,0.0,0.0017482517482517,1,132,2,2.0
1538,NL,E04B,0.0,0.0,0.0,0.0,0.0192311869915463,0.0,0.0,0.0,0.0,0.0192311869915463,1,16,5,5.0
1539,NL,C12P,4.0,0.0714285714285714,0.0714285714285714,0.0,0.0180505415162454,4.0,0.0714285714285714,0.0714285714285714,0.0,0.0180505415162454,1,57,4,4.0
1540,NL,A61M,1.0,0.0222222222222222,0.0222222222222222,0.0,0.021568627451281,1.0,0.0222222222222222,0.0222222222222222,0.0,0.021568627451281,3,46,3,3.0
1541,NL,C22B,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,4,3.0
1542,NL,A01N,0.0,0.0,0.0,0.0,0.014493124827259,0.0,0.0,0.0,0.0,0.014493124827259,1,17,2,2.0
1543,NL,G02B,4.0,0.0344827586206896,0.0538793103448275,0.0,0.01094933873459,4.0,0.0344827586206896,0.0538793103448275,0.0,0.01094933873459,1,117,2,2.0
1544,NL,G10L,0.0,0.0,0.0,0.0,0.0107526881819953,0.0,0.0,0.0,0.0,0.0107526881819953,1,25,3,3.0
1545,NL,H03M,0.0,0.0,0.0,0.0,0.0056497175141242,0.0,0.0,0.0,0.0,0.0056497175141242,1,45,8,8.0
1546,NL,A23L,1.0,0.0217391304347826,0.0217391304347826,0.0,0.0228310502283071,1.0,0.0217391304347826,0.0217391304347826,0.0,0.0228310502283071,1,47,6,6.0
1547,NL,A61G,0.0,0.0,0.0,0.0,0.0161291554757917,0.0,0.0,0.0,0.0,0.0161291554757917,1,14,9,9.0
1548,NL,G01S,2.0,0.0555555555555555,0.0555555555555555,0.0,0.0344825939151882,2.0,0.0555555555555555,0.0555555555555555,0.0,0.0344825939151882,1,37,6,6.0
1549,NL,G08B,0.0,0.0,0.0,0.0,0.0067567567585958,0.0,0.0,0.0,0.0,0.0067567567585958,1,32,9,9.0
1550,NL,F03D,0.0,0.0,0.0,0.0,0.0158730158730158,0.0,0.0,0.0,0.0,0.0158730158730158,1,15,8,8.0
1551,NL,G01P,0.0,0.0,0.0,0.0,0.0769235460362902,0.0,0.0,0.0,0.0,0.0769235460362902,1,5,9,9.0
1552,NL,C09C,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,4,4.0
1553,NL,C23C,0.0,0.0,0.0,0.0,0.0086208075376062,0.0,0.0,0.0,0.0,0.0086208075376062,1,28,2,2.0
1554,NL,B60W,0.0,0.0,0.0,0.0,0.0833337807257599,0.0,0.0,0.0,0.0,0.0833337807257599,1,4,9,9.0
1555,NL,A01F,3.0,0.375,0.4,0.0,0.1783589067420734,3.0,0.375,0.4,0.0,0.1783589067420734,1,9,9,9.0
1556,NL,G02F,3.0,0.0517241379310344,0.0551724137931034,0.0018148820326678,0.0272739925214019,3.0,0.0517241379310344,0.0551724137931034,0.0018148820326678,0.0272739925214019,1,59,3,3.0
1557,NL,F28F,0.0,0.0,0.0,0.0,0.0222226382865694,0.0,0.0,0.0,0.0,0.0222226382865694,1,13,9,9.0
1558,NL,H04L,0.5,0.0029411764705882,0.0029411764705882,0.0,0.0045248868778286,0.5,0.0029411764705882,0.0029411764705882,0.0,0.0045248868778286,2,171,2,2.0
1559,NL,G01C,0.0,0.0,0.0,0.0,0.0063291139858666,0.0,0.0,0.0,0.0,0.0063291139858666,1,38,9,9.0
1560,NL,E01H,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5,5.0
1561,NL,H01Q,0.5,0.0384615384615384,0.1258741258741258,0.0,0.0414816988376725,0.5,0.0384615384615384,0.1258741258741258,0.0,0.0414816988376725,2,14,2,2.0
1562,NL,B65H,2.0,0.054054054054054,0.054054054054054,0.0,0.0308641975308538,2.0,0.054054054054054,0.054054054054054,0.0,0.0308641975308538,1,38,9,9.0
1563,NL,G01D,1.0,0.0909090909090909,0.0909090909090909,0.0,0.1136361570009991,1.0,0.0909090909090909,0.0909090909090909,0.0,0.1136361570009991,1,12,5,5.0
1564,NL,C12Y,0.0,0.0,0.0,0.0,0.007633587786277,0.0,0.0,0.0,0.0,0.007633587786277,1,27,3,3.0
1565,NL,A61B,0.0,0.0,0.0,0.0,0.001577287066246,0.0,0.0,0.0,0.0,0.001577287066246,1,162,2,2.0
1566,NL,H04B,0.0,0.0,0.0,0.0,0.0035335708036497,0.0,0.0,0.0,0.0,0.0035335708036497,1,75,3,3.0
1567,NL,C09J,0.0,0.0,0.0,0.0,0.0156251199999999,0.0,0.0,0.0,0.0,0.0156251199999999,1,16,8,8.0
1568,NL,H05B,3.0,0.0297029702970297,0.0602397081813444,0.0,0.0120802019465,3.0,0.0297029702970297,0.0602397081813444,0.0,0.0120802019465,1,102,1,1.0
1569,NL,C09K,0.0,0.0,0.0,0.0,0.0049263236622321,0.0,0.0,0.0,0.0,0.0049263236622321,1,51,5,5.0
1570,NL,G09B,1.0,0.1,0.1,0.0,0.0980392011790731,1.0,0.1,0.1,0.0,0.0980392011790731,1,11,6,6.0
1571,NL,F02D,0.0,0.0,0.0,0.0,0.0434785230815434,0.0,0.0,0.0,0.0,0.0434785230815434,1,7,4,4.0
1572,NL,E04H,0.0,0.0,0.0,0.0,0.0714291905652481,0.0,0.0,0.0,0.0,0.0714291905652481,1,6,6,6.0
1573,SE,B32B,4.0,0.0851063829787234,0.0851063829787234,0.0,0.0219298245614035,4.0,0.0851063829787234,0.0851063829787234,0.0,0.0219298245614035,1,48,10,10.0
1574,SE,G11B,0.0,0.0,0.0,0.0,0.0714291905652481,0.0,0.0,0.0,0.0,0.0714291905652481,1,6,7,7.0
1575,SE,A23L,0.0,0.0,0.0,0.0,0.025000329293374,0.0,0.0,0.0,0.0,0.025000329293374,1,12,5,5.0
1576,SE,B21D,1.0,0.0625,0.0625,0.0,0.151512094389714,1.0,0.0625,0.0625,0.0,0.151512094389714,1,17,6,6.0
1577,SE,C03C,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,7,7.0
1578,SE,H02M,0.0,0.0,0.0,0.0,0.0059523809808772,0.0,0.0,0.0,0.0,0.0059523809808772,1,44,2,2.0
1579,SE,B65D,0.0,0.0,0.0,0.0,0.0038614650721854,0.0,0.0,0.0,0.0,0.0038614650721854,3,83,6,6.0
1580,SE,A61K,0.0,0.0,0.0,0.0,0.0012048192771084,0.0,0.0,0.0,0.0,0.0012048192771084,1,194,1,1.0
1581,SE,H04M,0.0,0.0,0.0,0.0,0.0026109660574412,0.0,0.0,0.0,0.0,0.0026109660574412,1,91,4,4.0
1582,SE,H04L,1.3333333333333333,0.0029498525073746,0.0093229906405914,0.0,0.0011025954198195,1.3333333333333333,0.0029498525073746,0.0093229906405914,0.0,0.0011025954198195,3,453,2,2.0
1583,SE,C01B,0.0,0.0,0.0,0.0,0.0117650320392972,0.0,0.0,0.0,0.0,0.0117650320392972,1,21,7,7.0
1584,SE,G06K,0.0,0.0,0.0,0.0,0.0047619047619047,0.0,0.0,0.0,0.0,0.0047619047619047,1,54,6,6.0
1585,SE,G05D,0.0,0.0,0.0,0.0,0.0105263157894736,0.0,0.0,0.0,0.0,0.0105263157894736,1,23,7,7.0
1586,SE,B62D,0.0,0.0,0.0,0.0,0.0044444450311188,0.0,0.0,0.0,0.0,0.0044444450311188,2,53,6,6.0
1587,SE,A61M,0.0,0.0,0.0,0.0,0.0017857142901028,0.0,0.0,0.0,0.0,0.0017857142901028,1,140,1,1.0
1588,SE,C04B,5.0,0.2,0.2,0.005,0.0680272108843538,5.0,0.2,0.2,0.005,0.0680272108843538,1,26,5,5.0
1589,SE,C07C,0.0,0.0,0.0,0.0,0.0046511627906976,0.0,0.0,0.0,0.0,0.0046511627906976,1,47,1,1.0
1590,SE,B65B,1.5,0.0283018867924528,0.0283018867924528,0.0,0.0221238938053097,1.5,0.0283018867924528,0.0283018867924528,0.0,0.0221238938053097,2,54,6,6.0
1591,SE,C12Q,0.0,0.0,0.0,0.0,0.0108695652173929,0.0,0.0,0.0,0.0,0.0108695652173929,1,24,3,3.0
1592,SE,G06Q,1.5,0.046875,0.046875,0.0,0.0232558218490788,1.5,0.046875,0.046875,0.0,0.0232558218490788,2,33,3,3.0
1593,SE,G21C,0.0,0.0,0.0,0.0,0.0153849165245364,0.0,0.0,0.0,0.0,0.0153849165245364,1,21,7,7.0
1594,SE,A61G,0.0,0.0,0.0,0.0,0.0227278280693303,0.0,0.0,0.0,0.0,0.0227278280693303,1,16,6,6.0
1595,SE,G01S,2.0,0.0555555555555555,0.0625,0.0,0.0433367127492115,2.0,0.0555555555555555,0.0625,0.0,0.0433367127492115,1,37,2,2.0
1596,SE,A61C,1.0,0.024390243902439,0.024390243902439,0.0,0.0274725274725274,1.0,0.024390243902439,0.024390243902439,0.0,0.0274725274725274,1,42,4,4.0
1597,SE,C25B,0.0,0.0,0.0,0.0,0.0476194566635519,0.0,0.0,0.0,0.0,0.0476194566635519,1,5,6,6.0
1598,SE,F01K,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1,5,8,8.0
1599,SE,C30B,1.0,0.1,0.1,0.0,0.0909090909090909,1.0,0.1,0.1,0.0,0.0909090909090909,1,11,10,10.0
1600,SE,G03F,0.0,0.0,0.0,0.0,0.0136989874017358,0.0,0.0,0.0,0.0,0.0136989874017358,1,17,6,6.0
1601,SE,C08F,0.6666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0752689591506021,0.6666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0752689591506021,3,11,2,2.0
1602,SE,H01L,0.0,0.0,0.0,0.0,0.0034482758620691,0.0,0.0,0.0,0.0,0.0034482758620691,1,66,2,2.0
1603,SE,E21B,0.0,0.0,0.0,0.0,0.0135135135139781,0.0,0.0,0.0,0.0,0.0135135135139781,1,30,2,2.0
1604,SE,B63H,2.0,0.0952380952380952,0.1792717086834733,0.0,0.0531312928983406,2.0,0.0952380952380952,0.1792717086834733,0.0,0.0531312928983406,1,22,7,7.0
1605,SE,G02F,3.0,0.1034482758620689,0.1034482758620689,0.0,0.0384615096479195,3.0,0.1034482758620689,0.1034482758620689,0.0,0.0384615096479195,1,30,5,5.0
1606,SE,G01J,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,1,6,3,3.0
1607,SE,H03C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,2,2,6,6.0
1608,SE,C02F,0.0,0.0,0.0,0.0,0.0074626865672203,0.0,0.0,0.0,0.0,0.0074626865672203,1,30,10,10.0
1609,SE,G01N,0.0,0.0,0.0,0.0,0.0014662756598285,0.0,0.0,0.0,0.0,0.0014662756598285,1,174,2,2.0
1610,SE,F16L,0.0,0.0,0.0,0.0,0.0076340936016139,0.0,0.0,0.0,0.0,0.0076340936016139,2,43,7,7.0
1611,SE,C07H,2.0,0.2222222222222222,0.2222222222222222,0.0,0.10869562368,2.0,0.2222222222222222,0.2222222222222222,0.0,0.10869562368,1,10,6,6.0
1612,SE,B65G,0.0,0.0,0.0,0.0,0.0067569818783239,0.0,0.0,0.0,0.0,0.0067569818783239,1,44,9,9.0
1613,SE,C09J,0.0,0.0,0.0,0.0,0.0384616345069349,0.0,0.0,0.0,0.0,0.0384616345069349,1,6,4,4.0
1614,SE,B25J,0.0,0.0,0.0,0.0,0.0088495575221238,0.0,0.0,0.0,0.0,0.0088495575221238,1,29,9,9.0
1615,SE,C22B,1.0,0.0625,0.0625,0.0,0.0769230769230769,1.0,0.0625,0.0625,0.0,0.0769230769230769,1,17,7,7.0
1616,SE,B60J,0.0,0.0,0.0,0.0,0.0666672665981665,0.0,0.0,0.0,0.0,0.0666672665981665,1,7,6,6.0
1617,SE,B23Q,1.0,0.0714285714285714,0.0952380952380952,0.0,0.090437671137967,1.0,0.0714285714285714,0.0952380952380952,0.0,0.090437671137967,1,15,7,7.0
1618,SE,B41J,0.0,0.0,0.0,0.0,0.024390581193975,0.0,0.0,0.0,0.0,0.024390581193975,1,13,8,8.0
1619,SE,A01K,1.0,0.03125,0.03125,0.0,0.0427348572294215,1.0,0.03125,0.03125,0.0,0.0427348572294215,2,33,10,10.0
1620,SE,B04B,4.0,0.1,0.2190104166666666,0.0692307692307692,0.0320187314790183,4.0,0.1,0.2190104166666666,0.0692307692307692,0.0320187314790183,1,41,5,5.0
1621,SE,D21C,1.0,0.0166666666666666,0.0166666666666666,0.0,0.0194552527369657,1.0,0.0166666666666666,0.0166666666666666,0.0,0.0194552527369657,1,61,1,1.0
1622,SE,G09G,3.0,0.2727272727272727,0.2727272727272727,0.0,0.0961537741197987,3.0,0.2727272727272727,0.2727272727272727,0.0,0.0961537741197987,1,12,7,7.0
1623,SE,H01H,0.0,0.0,0.0,0.0,0.0052083333358198,0.0,0.0,0.0,0.0,0.0052083333358198,1,44,7,7.0
1624,SE,G01R,7.5,0.1442307692307692,0.1514423076923076,0.0031674208144796,0.0265973137517746,6.5,0.125,0.1298076923076923,0.0027568292274174,0.0242771688459543,2,53,4,4.0
1625,SE,H01R,0.0,0.0,0.0,0.0,0.0120484593225483,0.0,0.0,0.0,0.0,0.0120484593225483,2,27,5,5.0
1626,SE,C12N,0.0,0.0,0.0,0.0,0.0027322404371608,0.0,0.0,0.0,0.0,0.0027322404371608,1,82,1,1.0
1627,SE,H04R,1.0,0.0227272727272727,0.0227272727272727,0.0,0.0303030263846115,1.0,0.0227272727272727,0.0227272727272727,0.0,0.0303030263846115,1,45,2,2.0
1628,SE,A61H,0.0,0.0,0.0,0.0,0.0188683488702787,0.0,0.0,0.0,0.0,0.0188683488702787,1,13,9,9.0
1629,SE,B63B,1.0,0.0454545454545454,0.0818181818181818,0.0,0.0438540554519138,1.0,0.0454545454545454,0.0818181818181818,0.0,0.0438540554519138,1,23,7,7.0
1630,SE,H05K,0.0,0.0,0.0,0.0,0.0070423343097349,0.0,0.0,0.0,0.0,0.0070423343097349,1,38,2,2.0
1631,SE,H01J,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0806451612903225,1.0,0.0769230769230769,0.0769230769230769,0.0,0.0806451612903225,1,14,9,9.0
1632,SE,B29C,1.0,0.0303030303030303,0.0303030303030303,0.0,0.023809636631011,1.0,0.0303030303030303,0.0303030303030303,0.0,0.023809636631011,2,34,2,2.0
1633,SE,B23K,0.0,0.0,0.0,0.0,0.005524861878453,0.0,0.0,0.0,0.0,0.005524861878453,1,41,8,8.0
1634,SE,H03F,0.0,0.0,0.0,0.0,0.0138892708886872,0.0,0.0,0.0,0.0,0.0138892708886872,1,20,9,9.0
1635,SE,D21H,2.0,0.064516129032258,0.064516129032258,0.0,0.0367646430664062,2.0,0.064516129032258,0.064516129032258,0.0,0.0367646430664062,1,32,2,2.0
1636,SE,H03M,0.0,0.0,0.0,0.0,0.0113636363636363,0.0,0.0,0.0,0.0,0.0113636363636363,1,24,4,4.0
1637,SE,G06T,0.0,0.0,0.0,0.0,0.0056179775280898,0.0,0.0,0.0,0.0,0.0056179775280898,1,46,1,1.0
1638,SE,A47L,0.0,0.0,0.0,0.0,0.0263169076991142,0.0,0.0,0.0,0.0,0.0263169076991142,1,22,1,1.0
1639,SE,H04Q,0.0,0.0,0.0,0.0,0.0089290107812499,0.0,0.0,0.0,0.0,0.0089290107812499,1,32,1,1.0
1640,SE,D06F,0.0,0.0,0.0,0.0,0.0357148129374999,0.0,0.0,0.0,0.0,0.0357148129374999,1,8,2,2.0
1641,SE,A61Q,0.0,0.0,0.0,0.0,0.0909095317312017,0.0,0.0,0.0,0.0,0.0909095317312017,1,3,7,7.0
1642,SE,H03D,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0819672086631147,0.0,0.0,0.0,0.0,0.0188683488702787,2,13,6,6.0
1643,SE,H01Q,0.0,0.0,0.0,0.0,0.0032362459546925,0.0,0.0,0.0,0.0,0.0032362459546925,1,73,2,2.0
1644,SE,H02H,1.0,0.0303030303030303,0.0991735537190082,0.0,0.0123264549261825,1.0,0.0303030303030303,0.0991735537190082,0.0,0.0123264549261825,1,34,10,10.0
1645,SE,H05B,0.0,0.0,0.0,0.0,0.0062499999999999,0.0,0.0,0.0,0.0,0.0062499999999999,1,40,2,2.0
1646,SE,B60N,0.5,0.0454545454545454,0.0606060606060606,0.0,0.0555561463235536,0.5,0.0454545454545454,0.0606060606060606,0.0,0.0555561463235536,2,12,4,4.0
1647,SE,H01S,3.0,0.2307692307692307,0.2307692307692307,0.0,0.0806451612903219,3.0,0.2307692307692307,0.2307692307692307,0.0,0.0806451612903219,1,14,5,5.0
1648,SE,C12P,2.0,0.1666666666666666,0.1666666666666666,0.0,0.102040732989085,2.0,0.1666666666666666,0.1666666666666666,0.0,0.102040732989085,1,13,7,7.0
1649,SE,G05B,0.0,0.0,0.0,0.0,0.0052633032103667,0.0,0.0,0.0,0.0,0.0052633032103667,1,42,6,6.0
1650,SE,H02J,1.0,0.0188679245283018,0.0188679245283018,0.0,0.0217391304183804,1.0,0.0188679245283018,0.0188679245283018,0.0,0.0217391304183804,1,54,4,4.0
1651,SE,A61N,3.0,0.073170731707317,0.1350844277673546,0.0,0.0322222046345165,3.0,0.073170731707317,0.1350844277673546,0.0,0.0322222046345165,1,42,1,1.0
1652,SE,B60G,0.0,0.0,0.0,0.0,0.0370375953585275,0.0,0.0,0.0,0.0,0.0370375953585275,1,11,7,7.0
1653,SE,H04W,0.5,0.0010482180293501,0.0010482180293501,0.0,0.0014749262536982,0.5,0.0010482180293501,0.0010482180293501,0.0,0.0014749262536982,4,478,1,1.0
1654,SE,B01D,4.0,0.0416666666666666,0.0416666666666666,0.0,0.0122249388753056,4.0,0.0416666666666666,0.0416666666666666,0.0,0.0122249388753056,1,97,7,7.0
1655,SE,E04H,0.0,0.0,0.0,0.0,0.0312502399999999,0.0,0.0,0.0,0.0,0.0312502399999999,1,8,6,6.0
1656,SE,F16C,1.5,0.0428571428571428,0.0428571428571428,0.0,0.0277777777777777,1.5,0.0428571428571428,0.0428571428571428,0.0,0.0277777777777777,2,36,4,4.0
1657,SE,B22D,0.0,0.0,0.0,0.0,0.0256413089587016,0.0,0.0,0.0,0.0,0.0256413089587016,1,11,5,5.0
1658,SE,C07K,9.0,0.0708661417322834,0.0708661417322834,5.654055147868421e-05,0.0091992530755711,9.0,0.0708661417322834,0.0708661417322834,5.654055147868421e-05,0.0091992530755711,1,128,1,1.0
1659,SE,H03L,0.0,0.0,0.0,0.0,0.0208334933333333,0.0,0.0,0.0,0.0,0.0208334933333333,1,12,8,8.0
1660,SE,H04N,0.0,0.0,0.0,0.0,0.0024038461538462,0.0,0.0,0.0,0.0,0.0024038461538462,2,108,1,1.0
1661,SE,F02P,0.0,0.0,0.0,0.0,0.0312502399999999,0.0,0.0,0.0,0.0,0.0312502399999999,1,8,4,4.0
1662,SE,C08K,0.0,0.0,0.0,0.0,0.037037217241555,0.0,0.0,0.0,0.0,0.037037217241555,1,7,4,4.0
1663,SE,F16K,1.0,0.0344827586206896,0.0344827586206896,0.0,0.0373134328358209,1.0,0.0344827586206896,0.0344827586206896,0.0,0.0373134328358209,1,30,10,10.0
1664,SE,H04B,1.0,0.0056179775280898,0.0140449438202247,0.0,0.0037416180948337,1.0,0.0056179775280898,0.0140449438202247,0.0,0.0037416180948337,1,179,2,2.0
1665,SE,B63C,0.0,0.0,0.0,0.0,0.0833337807257599,0.0,0.0,0.0,0.0,0.0833337807257599,1,4,3,3.0
1666,SE,H02G,2.0,0.0833333333333333,0.0833333333333333,0.0,0.0476190475352753,2.0,0.0833333333333333,0.0833333333333333,0.0,0.0476190475352753,1,25,10,10.0
1667,SE,B60R,1.0,0.0204081632653061,0.0204081632653061,0.0,0.0373134328278613,1.0,0.0204081632653061,0.0204081632653061,0.0,0.0373134328278613,1,50,1,1.0
1668,SE,B01L,0.0,0.0,0.0,0.0,0.0129873514934333,0.0,0.0,0.0,0.0,0.0129873514934333,1,17,9,9.0
1669,SE,G01C,1.0,0.0769230769230769,0.1025641025641025,0.0,0.0720151480875761,1.0,0.0769230769230769,0.1025641025641025,0.0,0.0720151480875761,2,14,6,6.0
1670,SE,B60T,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0166666666666666,1,16,2,2.0
1671,SE,F28F,0.0,0.0,0.0,0.0,0.0075188058360737,0.0,0.0,0.0,0.0,0.0075188058360737,1,33,9,9.0
1672,SE,H01B,0.0,0.0,0.0,0.0,0.0061349693251533,0.0,0.0,0.0,0.0,0.0061349693251533,1,35,4,4.0
1673,SE,B64C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,5,5.0
1674,SE,C07D,2.0,0.0142857142857142,0.0163265306122448,0.0,0.0044077906459904,2.0,0.0142857142857142,0.0163265306122448,0.0,0.0044077906459904,2,141,1,1.0
1675,SE,B01J,0.0,0.0,0.0,0.0,0.0045454545480363,0.0,0.0,0.0,0.0,0.0045454545480363,1,52,7,7.0
1676,SE,H03K,0.5,0.0384615384615384,0.0384615384615384,0.0,0.0999993110161681,0.5,0.0384615384615384,0.0384615384615384,0.0,0.0999993110161681,2,14,7,7.0
1677,SE,F16H,0.0,0.0,0.0,0.0,0.0086211831551036,0.0,0.0,0.0,0.0,0.0086211831551036,1,40,4,4.0
1678,SE,A61L,3.0,0.0769230769230769,0.0769230769230769,0.0,0.0290697673577748,3.0,0.0769230769230769,0.0769230769230769,0.0,0.0290697673577748,1,40,10,10.0
1679,SE,A61B,0.0,0.0,0.0,0.0,0.0020449897750511,0.0,0.0,0.0,0.0,0.0020449897750511,2,125,4,4.0
1680,SE,A61F,0.0,0.0,0.0,0.0,0.00312500000768,0.0,0.0,0.0,0.0,0.00312500000768,1,80,3,3.0
1681,SE,B60W,0.0,0.0,0.0,0.0,0.0074074074079367,0.0,0.0,0.0,0.0,0.0074074074079367,1,31,2,2.0
1682,SE,G06F,0.3333333333333333,0.0014556040756914,0.0026200873362445,0.0,0.001909567514291,0.3333333333333333,0.0014556040756914,0.0026200873362445,0.0,0.001909567514291,3,230,1,1.0
1683,SE,G10L,4.0,0.1,0.2,0.0192307692307692,0.0314576396359992,4.0,0.1,0.2,0.0192307692307692,0.0314576396359992,1,41,2,2.0
1684,SE,B07B,0.0,0.0,0.0,0.0,0.0434785230815434,0.0,0.0,0.0,0.0,0.0434785230815434,1,7,5,5.0
1685,SE,H04J,1.0,0.037037037037037,0.037037037037037,0.0,0.0390625,1.0,0.037037037037037,0.037037037037037,0.0,0.0390625,1,28,6,6.0
1686,SE,F16D,0.0,0.0,0.0,0.0,0.0113639140346651,0.0,0.0,0.0,0.0,0.0113639140346651,1,32,2,2.0
1687,SE,A47C,3.0,0.2727272727272727,0.2909090909090909,0.0,0.0976559932796532,3.0,0.2727272727272727,0.2909090909090909,0.0,0.0976559932796532,1,12,10,10.0
1688,SE,G02B,2.0,0.0434782608695652,0.0434782608695652,0.0,0.0279329599572444,2.0,0.0434782608695652,0.0434782608695652,0.0,0.0279329599572444,1,47,3,3.0
1689,SE,F02D,0.0,0.0,0.0,0.0,0.0113640883641563,0.0,0.0,0.0,0.0,0.0113640883641563,1,28,9,9.0
1690,SE,D21F,0.0,0.0,0.0,0.0,0.0096154885471473,0.0,0.0,0.0,0.0,0.0096154885471473,1,36,2,2.0
1691,SE,C23C,0.0,0.0,0.0,0.0,0.0059171597792035,0.0,0.0,0.0,0.0,0.0059171597792035,1,41,1,1.0
1692,CL,C22B,2.0,0.2857142857142857,0.2857142857142857,0.0,0.15624992,2.0,0.2857142857142857,0.2857142857142857,0.0,0.15624992,1,8,1,1.0
1693,CL,C12N,4.0,0.4,0.4,0.0,0.0909090909090909,4.0,0.4,0.4,0.0,0.0909090909090909,1,11,7,7.0
1694,CL,A61F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
1695,CL,G01N,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,2,2.0
1696,CL,C07K,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,2,2.0
1697,CL,C25C,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,1,1.0
1698,CL,A61K,0.0,0.0,0.0,0.0,0.0303031772437339,0.0,0.0,0.0,0.0,0.0303031772437339,1,9,1,1.0
1699,CL,A61B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
1700,CY,A61B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
1701,CY,H04W,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
1702,CY,H04N,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
1703,PH,H04L,0.0,0.0,0.0,0.0,0.0384616345069349,0.0,0.0,0.0,0.0,0.0384616345069349,1,6,3,3.0
1704,PH,H01L,0.0,0.0,0.0,0.0,0.0129870129870129,0.0,0.0,0.0,0.0,0.0129870129870129,1,21,2,2.0
1705,PH,G11B,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,2.0,0.6666666666666666,0.6666666666666666,0.0,0.31249984,1,4,9,9.0
1706,PH,B65H,0.0,0.0,0.0,0.0,0.0625004799999999,0.0,0.0,0.0,0.0,0.0625004799999999,1,4,9,9.0
1707,PH,G06Q,18.0,0.8571428571428571,0.8571428571428571,0.0,0.0454545454545454,18.0,0.8571428571428571,0.8571428571428571,0.0,0.0454545454545454,1,22,2,2.0
1708,PH,A61F,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,6,6.0
1709,PH,H04N,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,3,3.0
1710,PH,H04W,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,2,2.0
1711,PH,H05K,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,3,3.0
1712,PH,G05B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
1713,KW,A61K,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1,2,4,4.0
1714,KW,E21B,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1.0
1715,KR,H04R,3.0,0.0352941176470588,0.0352941176470588,0.0,0.0142857142857142,3.0,0.0352941176470588,0.0352941176470588,0.0,0.0142857142857142,1,86,2,2.0
