countryid,country,class,technology,decile_1stGMI_Sara,decile_1stGMI_Frank
159,NZ,590,H01H,9,7
159,NZ,593,H01L,5,4
159,NZ,594,H01M,5,4
159,,596,,9,
159,NZ,597,H01R,10,7
159,,603,,,
159,,604,,,
159,NZ,605,H02M,5,4
159,,607,,10,
159,,617,,,
159,NZ,619,H04B,4,4
159,NZ,623,H04L,2,2
159,,624,,,
159,NZ,625,H04N,2,2
159,NZ,627,H04R,9,10
159,NZ,629,H04W,4,5
159,,630,,,
163,OM,400,E21B,2,2
165,,66,,,
168,,59,,3,
168,PH,62,A61F,6,5
168,,66,,10,
168,,84,,,
168,,231,,8,
168,PH,234,B65H,9,7
168,,270,,,
168,,275,,,
168,,303,,,
168,,515,,,
168,,527,,,
168,PH,535,G05B,1,1
168,,542,,,
168,PH,548,G06Q,2,4
168,PH,571,G11B,9,8
168,,590,,,
168,PH,593,H01L,2,2
168,,597,,2,
168,,605,,,
168,PH,623,H04L,3,2
168,PH,625,H04N,3,3
168,PH,629,H04W,2,1
168,PH,635,H05K,3,2
169,,66,,2,
169,PK,542,G06F,1,1
169,PK,623,H04L,1,1
169,,625,,9,
170,PL,59,A61B,3,4
170,PL,62,A61F,4,5
170,PL,66,A61K,7,5
170,,68,,,
170,,84,,,
170,PL,86,B01J,5,6
170,,153,,,
170,,192,,,
170,,197,,,
170,PL,213,B62D,5,9
170,,231,,,
170,,233,,,
170,PL,235,B66B,7,6
170,,249,,,
170,,250,,,
170,PL,255,C02F,1,1
170,PL,258,C04B,4,4
170,PL,269,C07C,1,1
170,PL,270,C07D,4,2
170,PL,271,C07F,9,9
170,PL,273,C07H,1,2
170,PL,275,C07K,3,2
170,PL,279,C08G,5,6
170,,282,,10,
170,,291,,,
170,,295,,,
170,PL,311,C12N,10,10
170,,313,,,
170,,326,,,
170,,334,,,
170,PL,406,F01D,2,2
170,,436,,,
170,PL,438,F16H,8,8
170,,440,,,
170,,441,,,
170,,502,,,
170,,503,,,
170,PL,512,G01N,10,10
170,PL,515,G01R,2,1
170,,520,,,
170,,535,,,
170,PL,542,G06F,1,1
170,PL,545,G06K,4,3
170,,547,,,
170,,548,,,
170,,549,,,
170,PL,570,G10L,1,1
170,,586,,,
170,,590,,,
170,PL,591,H01J,9,9
170,PL,593,H01L,2,3
170,,597,,,
170,,603,,,
170,,604,,,
170,,605,,,
170,,618,,,
170,PL,619,H04B,5,7
170,PL,623,H04L,2,2
170,,624,,,
170,PL,625,H04N,2,2
170,PL,629,H04W,,8
170,,630,,,
174,,59,,,
174,PT,66,A61K,2,1
174,PT,67,A61L,7,8
174,,69,,,
174,,86,,,
174,,231,,5,
174,PT,258,C04B,2,1
174,PT,269,C07C,2,1
174,PT,270,C07D,8,6
174,,271,,,
174,PT,275,C07K,1,1
174,,279,,,
174,,311,,,
174,,313,,8,
174,PT,512,G01N,5,4
174,,520,,,
174,PT,542,G06F,3,2
174,,545,,,
174,,548,,,
174,,549,,,
174,,593,,,
174,PT,623,H04L,3,2
174,,625,,,
174,,629,,,
177,QA,400,E21B,3,3
177,QA,542,G06F,1,1
177,QA,623,H04L,3,2
181,RO,59,A61B,3,4
181,,66,,,
181,RO,510,G01L,4,4
181,,512,,,
181,,515,,,
181,RO,520,G02B,1,1
181,RO,542,G06F,2,1
181,RO,545,G06K,3,3
181,,548,,,
181,,549,,,
181,RO,593,H01L,5,2
181,,604,,,
181,,605,,,
181,,616,,,
181,,623,,6,
181,RO,625,H04N,8,7
181,RO,629,H04W,3,2
183,RS,59,A61B,8,7
183,,66,,,
183,,269,,,
183,RS,270,C07D,4,2
183,,273,,,
183,,275,,7,
183,,313,,,
183,RS,515,G01R,3,2
183,,542,,,
183,RS,545,G06K,1,2
183,,553,,,
183,RS,607,H02P,7,5
183,,625,,,
184,,11,,,
184,,24,,,
184,,30,,,
184,RU,59,A61B,5,4
184,,60,,,
184,,62,,,
184,RU,66,A61K,9,9
184,,67,,,
184,,68,,,
184,,69,,,
184,,71,,,
184,,75,,10,
184,,78,,,
184,RU,84,B01D,7,4
184,RU,86,B01J,8,7
184,RU,89,B02C,8,8
184,,97,,,
184,RU,98,B06B,9,10
184,,114,,,
184,,122,,,
184,,153,,,
184,,161,,,
184,,168,,,
184,,213,,,
184,RU,219,B63B,5,7
184,,225,,,
184,,226,,,
184,,231,,,
184,,233,,,
184,,234,,,
184,,249,,,
184,,250,,,
184,,254,,,
184,,255,,8,
184,RU,256,C03B,5,4
184,,257,,,
184,,258,,,
184,RU,269,C07C,5,3
184,RU,270,C07D,4,8
184,,271,,,
184,,273,,,
184,RU,275,C07K,3,3
184,,278,,,
184,,279,,,
184,,281,,,
184,,282,,,
184,,283,,,
184,,286,,,
184,RU,291,C09K,5,5
184,,295,,,
184,,300,,,
184,RU,311,C12N,3,3
184,,312,,,
184,,313,,,
184,,322,,9,
184,,323,,,
184,,324,,,
184,,326,,,
184,,330,,,
184,,332,,,
184,,334,,6,
184,RU,400,E21B,5,4
184,RU,406,F01D,7,7
184,,412,,,
184,,413,,,
184,,418,,,
184,,423,,,
184,,426,,,
184,,428,,,
184,,435,,,
184,,436,,,
184,,438,,,
184,,439,,,
184,,440,,9,
184,,441,,,
184,,470,,,
184,,480,,,
184,,493,,,
184,,502,,,
184,,503,,,
184,,504,,,
184,,505,,,
184,,508,,,
184,,511,,,
184,RU,512,G01N,6,4
184,RU,515,G01R,10,9
184,RU,516,G01S,3,3
184,,517,,,
184,RU,518,G01V,4,4
184,RU,520,G02B,3,3
184,,522,,,
184,,523,,,
184,,526,,,
184,RU,535,G05B,9,10
184,RU,542,G06F,2,2
184,RU,545,G06K,4,3
184,RU,547,G06N,9,8
184,,548,,2,
184,RU,549,G06T,4,3
184,,553,,,
184,,555,,,
184,,558,,,
184,RU,562,G09G,5,4
184,RU,570,G10L,7,8
184,,571,,,
184,,572,,,
184,,579,,,
184,,585,,10,
184,,588,,,
184,,589,,,
184,,590,,10,
184,RU,591,H01J,6,6
184,RU,593,H01L,7,7
184,,594,,,
184,,595,,,
184,RU,596,H01Q,2,4
184,,598,,,
184,,603,,,
184,RU,604,H02K,10,9
184,,605,,,
184,,607,,,
184,,612,,,
184,,614,,,
184,,616,,,
184,RU,618,H03M,5,5
184,RU,619,H04B,,9
184,,621,,,
184,RU,623,H04L,1,1
184,,624,,1,
184,RU,625,H04N,6,4
184,RU,626,H04Q,1,1
184,,627,,,
184,RU,629,H04W,4,4
184,,630,,,
184,,634,,,
184,,635,,,
185,SA,59,A61B,2,1
185,,60,,,
185,,62,,1,
185,SA,66,A61K,8,3
185,,68,,,
185,SA,84,B01D,2,1
185,SA,86,B01J,1,1
185,,153,,,
185,,231,,,
185,SA,250,C01B,2,1
185,SA,255,C02F,5,3
185,,258,,2,
185,SA,269,C07C,1,1
185,SA,270,C07D,3,1
185,SA,271,C07F,6,2
185,SA,278,C08F,1,1
185,SA,279,C08G,3,3
185,,281,,,
185,,282,,,
185,,283,,,
185,,286,,,
185,SA,291,C09K,1,1
185,SA,295,C10G,1,1
185,,311,,,
185,,313,,,
185,SA,400,E21B,1,1
185,,410,,,
185,,480,,,
185,,502,,,
185,,505,,,
185,SA,511,G01M,4,4
185,SA,512,G01N,1,1
185,SA,515,G01R,8,5
185,,516,,,
185,SA,518,G01V,1,1
185,,535,,,
185,,536,,,
185,SA,542,G06F,4,2
185,,545,,,
185,,547,,,
185,SA,548,G06Q,4,4
185,,549,,,
185,,555,,,
185,SA,593,H01L,3,2
185,SA,594,H01M,1,1
185,,596,,,
185,,614,,,
185,,619,,,
185,SA,623,H04L,1,1
185,SA,625,H04N,,10
185,SA,629,H04W,1,1
187,SC,68,A61M,1,1
187,SC,542,G06F,6,6
187,,627,,,
189,,2,,,
189,,3,,,
189,,5,,,
189,,7,,,
189,SE,8,A01K,10,9
189,,11,,,
189,SE,24,A23L,5,5
189,,39,,,
189,,42,,,
189,,43,,,
189,,50,,,
189,SE,51,A47C,10,9
189,,56,,,
189,,57,,,
189,SE,58,A47L,1,1
189,SE,59,A61B,4,3
189,SE,60,A61C,4,3
189,SE,62,A61F,3,3
189,SE,63,A61G,6,3
189,SE,64,A61H,9,8
189,,65,,,
189,SE,66,A61K,1,1
189,SE,67,A61L,10,9
189,SE,68,A61M,1,1
189,SE,69,A61N,1,1
189,SE,71,A61Q,7,9
189,,75,,,
189,,78,,,
189,,80,,,
189,SE,84,B01D,7,5
189,,85,,,
189,SE,86,B01J,7,5
189,SE,87,B01L,9,9
189,,89,,,
189,SE,93,B04B,5,5
189,,95,,,
189,SE,99,B07B,5,5
189,,100,,,
189,,101,,,
189,SE,106,B21D,6,6
189,SE,114,B22D,5,4
189,,115,,,
189,,116,,,
189,,117,,,
189,SE,122,B23K,8,7
189,SE,124,B23Q,7,5
189,,125,,,
189,,128,,,
189,,129,,,
189,SE,134,B25J,9,9
189,,136,,,
189,,152,,,
189,SE,153,B29C,2,1
189,,154,,,
189,SE,161,B32B,10,10
189,,166,,6,
189,SE,168,B41J,8,8
189,SE,188,B60G,7,7
189,,189,,,
189,SE,190,B60J,6,4
189,,191,,,
189,,192,,,
189,SE,194,B60N,4,2
189,,195,,,
189,,196,,,
189,SE,197,B60R,1,1
189,SE,199,B60T,2,1
189,SE,201,B60W,2,2
189,SE,213,B62D,6,5
189,,216,,10,
189,SE,219,B63B,7,5
189,SE,220,B63C,3,2
189,SE,222,B63H,7,5
189,SE,225,B64C,5,3
189,,226,,,
189,SE,229,B65B,6,4
189,SE,231,B65D,6,5
189,SE,233,B65G,9,8
189,,234,,,
189,,235,,,
189,,236,,,
189,,241,,,
189,,249,,,
189,SE,250,C01B,7,7
189,SE,255,C02F,10,10
189,,256,,,
189,SE,257,C03C,7,10
189,SE,258,C04B,5,4
189,,262,,,
189,,264,,,
189,SE,269,C07C,1,1
189,SE,270,C07D,1,1
189,,271,,,
189,SE,273,C07H,6,5
189,,274,,,
189,SE,275,C07K,1,1
189,,276,,,
189,SE,278,C08F,2,1
189,,279,,,
189,,281,,,
189,SE,282,C08K,4,3
189,,283,,,
189,,284,,,
189,,286,,,
189,SE,290,C09J,4,3
189,,291,,,
189,,295,,,
189,,299,,,
189,,300,,,
189,,303,,,
189,SE,311,C12N,1,1
189,SE,312,C12P,7,6
189,SE,313,C12Q,3,3
189,,320,,,
189,,321,,,
189,,322,,10,
189,SE,323,C22B,7,7
189,,324,,,
189,SE,326,C23C,1,1
189,SE,330,C25B,6,5
189,SE,334,C30B,10,10
189,,346,,,
189,,353,,,
189,SE,357,D06F,2,1
189,SE,368,D21C,1,2
189,,369,,,
189,SE,370,D21F,2,2
189,SE,372,D21H,2,2
189,,379,,,
189,,382,,,
189,,387,,,
189,,390,,,
189,SE,392,E04H,6,5
189,,393,,6,
189,,398,,,
189,SE,400,E21B,2,1
189,,406,,,
189,SE,407,F01K,8,7
189,,408,,,
189,,410,,,
189,,412,,,
189,,413,,,
189,SE,414,F02D,9,9
189,,418,,,
189,SE,420,F02P,4,4
189,,423,,,
189,,426,,,
189,,427,,,
189,,428,,,
189,,430,,,
189,,433,,,
189,SE,434,F16C,4,3
189,SE,435,F16D,2,2
189,,436,,,
189,SE,438,F16H,4,5
189,,439,,,
189,SE,440,F16K,10,9
189,SE,441,F16L,7,6
189,,454,,,
189,,460,,,
189,,461,,,
189,,470,,,
189,,474,,,
189,,480,,,
189,,482,,,
189,,489,,,
189,SE,490,F28F,9,9
189,,492,,,
189,,499,,,
189,,502,,,
189,SE,503,G01C,6,4
189,,504,,,
189,,505,,,
189,SE,508,G01J,3,9
189,,509,,,
189,,510,,,
189,,511,,,
189,SE,512,G01N,2,1
189,SE,515,G01R,4,3
189,SE,516,G01S,2,2
189,,517,,,
189,,518,,,
189,SE,520,G02B,3,2
189,,521,,,
189,SE,522,G02F,5,5
189,,523,,,
189,SE,526,G03F,6,5
189,,527,,,
189,SE,535,G05B,6,6
189,SE,536,G05D,7,6
189,,537,,,
189,SE,542,G06F,1,1
189,SE,545,G06K,6,5
189,,547,,,
189,SE,548,G06Q,3,3
189,SE,549,G06T,1,1
189,,551,,4,
189,,552,,,
189,,553,,,
189,,555,,,
189,,557,,,
189,,558,,,
189,,561,,,
189,SE,562,G09G,7,7
189,SE,570,G10L,2,1
189,SE,571,G11B,7,5
189,,572,,,
189,SE,579,G21C,7,7
189,SE,586,H01B,4,4
189,,587,,,
189,,588,,,
189,,589,,,
189,SE,590,H01H,7,7
189,SE,591,H01J,9,9
189,SE,593,H01L,2,1
189,,594,,,
189,,595,,,
189,SE,596,H01Q,2,6
189,SE,597,H01R,5,4
189,SE,598,H01S,5,3
189,SE,601,H02G,10,10
189,SE,602,H02H,10,10
189,SE,603,H02J,4,3
189,,604,,,
189,SE,605,H02M,2,1
189,,606,,,
189,SE,607,H02P,,10
189,,609,,,
189,SE,610,H03C,6,6
189,SE,611,H03D,6,5
189,SE,612,H03F,9,8
189,,613,,,
189,,614,,,
189,SE,616,H03K,7,6
189,SE,617,H03L,8,7
189,SE,618,H03M,4,4
189,SE,619,H04B,2,1
189,SE,621,H04J,6,5
189,SE,623,H04L,2,2
189,SE,624,H04M,4,4
189,SE,625,H04N,1,1
189,SE,626,H04Q,1,7
189,SE,627,H04R,2,1
189,,628,,,
189,SE,629,H04W,1,1
189,SE,630,H05B,2,2
189,SE,635,H05K,2,2
190,,11,,,
190,SG,24,A23L,5,6
190,SG,59,A61B,2,1
190,SG,62,A61F,2,1
190,SG,66,A61K,1,1
190,SG,67,A61L,1,2
190,SG,68,A61M,9,9
190,,69,,,
190,,75,,,
190,,78,,,
190,SG,84,B01D,1,4
190,SG,86,B01J,1,1
190,SG,87,B01L,10,9
190,,95,,,
190,,115,,9,
190,,122,,,
190,SG,125,B24B,3,2
190,SG,153,B29C,2,1
190,SG,161,B32B,2,1
190,SG,168,B41J,1,1
190,,216,,4,
190,SG,219,B63B,1,1
190,SG,226,B64D,7,7
190,SG,231,B65D,,10
190,SG,233,B65G,5,5
190,SG,234,B65H,7,8
190,SG,247,B81C,7,8
190,SG,249,B82Y,4,4
190,SG,250,C01B,5,4
190,SG,255,C02F,1,1
190,SG,258,C04B,2,2
190,SG,269,C07C,1,1
190,SG,270,C07D,1,1
190,SG,271,C07F,9,9
190,,273,,,
190,SG,275,C07K,2,2
190,SG,278,C08F,1,1
190,SG,279,C08G,2,1
190,SG,281,C08J,3,3
190,SG,282,C08K,8,7
190,SG,283,C08L,2,1
190,SG,286,C09D,3,2
190,SG,291,C09K,1,1
190,SG,295,C10G,1,1
190,SG,303,C11D,7,7
190,SG,311,C12N,1,1
190,SG,312,C12P,1,1
190,SG,313,C12Q,2,2
190,SG,326,C23C,1,1
190,SG,334,C30B,1,1
190,SG,357,D06F,9,10
190,,392,,,
190,,398,,,
190,SG,400,E21B,2,1
190,SG,406,F01D,4,6
190,,423,,,
190,SG,426,F04B,4,2
190,,428,,,
190,,434,,,
190,,454,,,
190,,502,,10,
190,,503,,,
190,SG,504,G01D,2,1
190,SG,505,G01F,2,1
190,SG,508,G01J,5,5
190,SG,510,G01L,2,1
190,SG,512,G01N,1,2
190,SG,515,G01R,3,3
190,,516,,,
190,SG,518,G01V,2,1
190,SG,520,G02B,1,1
190,SG,521,G02C,3,2
190,SG,522,G02F,3,3
190,,523,,,
190,SG,526,G03F,2,1
190,SG,527,G03G,3,5
190,SG,535,G05B,6,5
190,SG,537,G05F,8,7
190,SG,542,G06F,1,1
190,SG,545,G06K,2,1
190,SG,547,G06N,,10
190,SG,548,G06Q,2,1
